Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.67776358885741,28.709083265294403,28.43615319337687,28.449575424194336,147544800
2015-06-15,28.210201695735194,28.465234313531752,28.122953784741334,28.393646240234375,175955600
2015-06-16,28.418252439488587,28.60169696874742,28.270602797301798,28.54576873779297,125976400
2015-06-17,28.57261770373002,28.60841088751629,28.35337826590972,28.47865867614746,131672400
2015-06-18,28.462994042097737,28.704602685627478,28.460756435114913,28.60840606689453,141628800
2015-06-19,28.570383070870665,28.59499163400827,28.277319627606737,28.32206153869629,218867600
2015-06-22,28.521159892705295,28.64867618972686,28.429438482395682,28.548006057739258,136157200
2015-06-23,28.51892861474224,28.548010684813725,28.38469947461066,28.418256759643555,121075600
2015-06-24,28.458526229389932,29.037943699460534,28.438392881690522,28.659868240356445,221123600
2015-06-25,28.827651010363535,28.903712594463244,28.523401260375977,28.523401260375977,127752400
2015-06-26,28.56142150846731,28.633009558107293,28.30191546857001,28.355606079101562,176267200
2015-06-29,28.067021811744045,28.292972331386583,27.847784113186954,27.85896873474121,196645600
2015-06-30,28.091637672529654,28.21468048917627,27.93280166809144,28.060317993164062,177482800
2015-07-01,28.38917611212512,28.398124835701932,28.185596491040297,28.32206153869629,120955200
2015-07-02,28.284026812273847,28.342192654041153,28.136375453970906,28.286264419555664,108844000
2015-07-06,27.950692913727835,28.239282786817057,27.93055786329205,28.187828063964844,112241600
2015-07-07,28.16322449916485,28.221390346876525,27.68895240781281,28.11848258972168,187787200
2015-07-08,27.84777691474886,27.883570083981926,27.41377343029008,27.42048454284668,243046400
2015-07-09,27.70684835714216,27.75382787155724,26.671058019032134,26.86121368408203,314380000
2015-07-10,27.27955970294542,27.706850581768144,27.116248486280572,27.579334259033203,245418000
2015-07-13,27.970832274245357,28.134143492799147,27.811996270881814,28.111772537231445,165762000
2015-07-14,28.19678258163685,28.27060827041979,27.973069614508784,28.1005859375,127072400
2015-07-15,28.12519483738715,28.445104452484802,28.093875158157545,28.371278762817383,134596800
2015-07-16,28.577095167732168,28.762779054831267,28.489847243356696,28.749353408813477,144889600
2015-07-17,28.87686763779534,28.997671127319336,28.704607712625105,28.997671127319336,184658800
2015-07-20,29.299686928666212,29.747112853008872,29.239283473075062,29.545772552490234,235600800
2015-07-21,29.720261970235313,29.735920099138877,29.15426857128515,29.250463485717773,307025600
2015-07-22,27.290735161569152,28.075967888791432,27.290735161569152,28.013328552246094,461802400
2015-07-23,28.232570293325455,28.43167465891091,27.97753769680489,27.999910354614258,203998000
2015-07-24,28.03570128940504,28.12966030021993,27.718029372767642,27.852256774902344,168649200
2015-07-27,27.536820911109455,27.653152578586813,27.31982082496544,27.465232849121094,177822000
2015-07-28,27.601707458496094,27.72027677418331,27.416026978220053,27.601707458496094,134472400
2015-07-29,27.550252597098396,27.628551795240174,27.353384091148197,27.51445770263672,148046800
2015-07-30,27.364570885999797,27.420499129447865,27.228105835442943,27.375757217407227,134513200
2015-07-31,27.42720310068678,27.436151822122643,27.049129434087703,27.136377334594727,171540000
2015-08-03,27.181126011068677,27.42049882207133,26.290747634366717,26.496564865112305,279904000
2015-08-04,26.268371712226212,26.331011059255985,25.33548920797381,25.64645004272461,496554400
2015-08-05,25.26837155937036,26.272843716699175,25.07821593432124,25.816469192504883,397250400
2015-08-06,26.061426250639563,26.180530535835594,25.6456842631462,25.872655868530273,211612000
2015-08-07,25.749055764685426,26.124347048434043,25.731077307919982,25.960296630859375,154681600
2015-08-10,26.187271059399706,26.964821345502152,26.187271059399706,26.904146194458008,219806400
2015-08-11,26.47490911421844,26.558058161759153,25.468139891091234,25.50409507751465,388331200
2015-08-12,25.288372721677934,25.93782960005388,24.63666810712716,25.89737892150879,404870000
2015-08-13,26.077155200915314,26.15805654281892,25.740066847823627,25.87714958190918,194143200
2015-08-14,25.69062383312292,26.137827180597522,25.620959463911245,26.059173583984375,171718000
2015-08-17,26.077162192838912,26.438970592661917,25.955810147446055,26.328855514526367,163538800
2015-08-18,26.164794107181464,26.39176737758443,26.07040979397144,26.180524826049805,138242800
2015-08-19,26.09063983599038,26.185024169338757,25.771529919705788,25.84568977355957,193146000
2015-08-20,25.636693866480293,25.69736901700774,25.08611518204649,25.315336227416992,274006400
2015-08-21,24.81644931788693,25.146796240733956,23.74226117047983,23.76698112487793,513102000
2015-08-24,21.31971621993792,24.450143592679783,20.674753193310664,23.173702239990234,648825200
2015-08-25,24.96925423182035,24.96925423182035,23.259092780102446,23.313026428222656,414406400
2015-08-26,24.065856812176996,24.69508899839027,23.60741822780192,24.650144577026367,387098400
2015-08-27,25.220953313398102,25.447924921183624,24.724308258728797,25.376012802124023,338464400
2015-08-28,25.207470374210768,25.46365742342423,25.065893862125524,25.459163665771484,212657600
2015-08-31,25.176001257070045,25.737815091118808,25.16925976538462,25.340051651000977,224917200
2015-09-01,24.75352459353489,25.14229891214702,24.126539978720654,24.207441329956055,307383600
2015-09-02,24.77149718879779,25.24566650390625,24.524297721583192,25.24566650390625,247555200
2015-09-03,25.27937650837601,25.344547123280524,24.728799599538373,24.802959442138672,212935600
2015-09-04,24.488344697579144,24.82093756828598,24.3849711450881,24.555761337280273,199985200
2015-09-08,25.113080174673804,25.29510732125327,24.79172257007705,25.23892593383789,219374400
2015-09-09,25.56478629009856,25.623213715195657,24.668129857137995,24.75352668762207,340043200
2015-09-10,24.78048058453389,25.456904831989917,24.697333245303298,25.29734992980957,251571200
2015-09-11,25.122073310185897,25.665908813476562,25.11533181697058,25.665908813476562,199662000
2015-09-14,26.198507445930954,26.268171824207496,25.811979189970696,25.913105010986328,233453600
2015-09-15,26.05243655410031,26.187271559176203,25.71310044828522,26.13109016418457,173364800
2015-09-16,26.124340489295776,26.189511092817874,25.942313375177914,26.160297393798828,148694000
2015-09-17,25.991760345749377,26.17828126650722,25.555792189683,25.600736618041992,256450400
2015-09-18,25.21645605287639,25.686133386637962,25.140050181897784,25.495115280151367,297141200
2015-09-21,25.544560692542337,25.926595273439382,25.54231467080771,25.89063835144043,200888000
2015-09-22,25.479385524993692,25.65916667396787,25.286121389928482,25.4838809967041,201384800
2015-09-23,25.535568749865988,25.780520540035987,25.461410606530325,25.690629959106445,143026800
2015-09-24,25.450171255028767,25.955803796519405,25.252413367139653,25.843441009521484,200878000
2015-09-25,26.16703704330422,26.22321841674689,25.62320004534439,25.778261184692383,224607600
2015-09-28,25.585006781833457,25.746809472755803,25.268144607543945,25.268144607543945,208436000
2015-09-29,25.355786062675254,25.50859951637357,24.23889972359608,24.508569717407227,293461600
2015-09-30,24.758017928562307,25.06589260520561,24.43441424366298,24.787233352661133,265892000
2015-10-01,24.510814832097136,24.634414566180237,24.11529739755104,24.625425338745117,255716400
2015-10-02,24.2726078274395,24.94678449665644,24.169234277235294,24.805206298828125,232079200
2015-10-05,24.69284248996812,25.027684789490863,24.51081534552357,24.895095825195312,208258800
2015-10-06,24.86138297788821,25.110828435402105,24.668118898832045,25.014196395874023,192787200
2015-10-07,25.1108321445977,25.117573636685297,24.587222923062672,24.895095825195312,187062400
2015-10-08,24.762513600136728,24.762513600136728,24.317556172347793,24.607452392578125,247918400
2015-10-09,24.71980926786326,25.232183222001257,24.60519876301035,25.19622802734375,211064400
2015-10-12,25.333309535336518,25.33780329150953,25.043413398365352,25.079368591308594,121868800
2015-10-13,24.904086247108243,25.270388289099376,24.87262480617747,25.1220703125,132197200
2015-10-14,25.009706105768306,25.061392020980943,24.620930158576584,24.76700210571289,177849600
2015-10-15,24.928801603142162,25.191730045848715,24.829921827278653,25.13779640197754,150694000
2015-10-16,25.119823891976157,25.169263791604298,24.838916930016286,24.953527450561523,156930400
2015-10-19,24.899594319671532,25.11308292946071,24.744533124749246,25.10858917236328,119036800
2015-10-20,25.020941093778276,25.656914790914158,24.904084565997888,25.56702423095703,195871200
2015-10-21,25.61871866816098,25.973785531362466,25.55130030164718,25.56478500366211,167180800
2015-10-22,25.692878192349628,25.955806732177734,25.64119055009577,25.955806732177734,166616400
2015-10-23,26.225465245114783,26.79402220206553,26.142317907150698,26.760313034057617,237467600
2015-10-26,26.535588932448995,26.54682417936434,25.825455489846735,25.906356811523438,265335200
2015-10-27,25.933327845128844,26.189514825406913,25.616464008483966,25.742311477661133,279537600
2015-10-28,26.27715967760422,26.809759869563173,26.0816478240831,26.803016662597656,342205600
2015-10-29,26.67492766478933,27.122132837050888,26.578295589546713,27.0861759185791,204909200
2015-10-30,27.189540638827655,27.241228263679538,26.843463126505448,26.854700088500977,197461200
2015-11-02,27.146847491305937,27.27269325235393,26.87942353455905,27.232242584228516,128813200
2015-11-03,27.144596007645756,27.751354231227236,27.124369819115884,27.544607162475586,182076000
2015-11-04,27.670454588408827,27.825515756659545,27.33112026401867,27.416515350341797,179544400
2015-11-05,27.500027735863718,27.689606174007757,27.12312993906488,27.290138244628906,158210800
2015-11-06,27.33301854065414,27.49099913241602,27.222432126420824,27.321733474731445,132169200
2015-11-09,27.299165313398554,27.490999382816522,27.09379054223746,27.21114730834961,135485600
2015-11-10,26.382871363302094,26.646925347764615,26.193292951631655,26.353530883789062,236511600
2015-11-11,26.26325763768348,26.500228503413954,26.001459284846973,26.204578399658203,180872000
2015-11-12,26.238427616722465,26.36481205794659,26.100758112449522,26.11655616760254,130102400
2015-11-13,25.999195542224108,26.082700524987853,25.337931194211436,25.353729248046875,183249600
2015-11-16,25.137073404100477,25.78253979888415,25.051312773035,25.768999099731445,152426800
2015-11-17,25.936001815645692,25.965342286672424,25.57490223340563,25.65840721130371,110467600
2015-11-18,26.125584642069136,26.51602304027381,26.066905411835414,26.47088623046875,186698800
2015-11-19,26.54988527167315,27.026086176285904,26.351280832376542,26.80716896057129,173183200
2015-11-20,26.901950364183147,27.064445646040554,26.822960080463307,26.92452049255371,137148400
2015-11-23,26.917749392086588,27.021567165131476,26.482172415448915,26.574705123901367,129930000
2015-11-24,26.47991449222617,26.935802479511832,26.432520324379073,26.829729080200195,171212800
2015-11-25,26.904208831743524,26.908723546347577,26.61307172671012,26.637897491455078,85553200
2015-11-27,26.696574240731735,26.72365736025514,26.54084931672533,26.58824348449707,52185600
2015-11-30,26.628871068061425,26.949348667896203,26.57470654321494,26.698835372924805,156721200
2015-12-01,26.800398023717573,26.813938726460847,26.3738486687099,26.482177734375,139409600
2015-12-02,26.482171014401594,26.655951357520163,26.19780599779505,26.242942810058594,133546400
2015-12-03,26.30387455200009,26.358039061103863,25.778022348952305,25.999195098876953,166278000
2015-12-04,26.019515545532826,26.913237957888665,25.978891721250324,26.86358642578125,231108000
2015-12-07,26.85229722635891,27.050901589617084,26.588241565179153,26.69431495666504,128336800
2015-12-08,26.52278766694619,26.766530519764476,26.373834849240716,26.683027267456055,137238000
2015-12-09,26.549876394341165,26.561161457673343,25.972116966399007,26.0939884185791,185445600
2015-12-10,26.188774194360587,26.39189326149142,26.069160110899862,26.21811294555664,116850800
2015-12-11,25.996942502040937,26.042079311259087,25.46883288052232,25.543310165405273,187544800
2015-12-14,25.317625165199875,25.43046892120061,24.778232149265072,25.385332107543945,257274800
2015-12-15,25.26346625997667,25.457557701189106,24.904622140764115,24.93621826171875,213292400
2015-12-16,25.067107361453118,25.274739421745334,24.55479755936229,25.128042221069336,224954000
2015-12-17,25.281515101448075,25.333423988396433,24.595426559448242,24.595426559448242,179091200
2015-12-18,24.57962664544879,24.717294437424858,23.879994012440843,23.929645538330078,385813200
2015-12-21,24.211752656946654,24.23206542557872,23.825827271525725,24.223037719726562,190362400
2015-12-22,24.238838340591045,24.311058273195176,24.02443417808636,24.200471878051758,131157600
2015-12-23,24.209504417564272,24.566091184654013,24.193706356837993,24.511926651000977,130629600
2015-12-24,24.599938660458253,24.599938660458253,24.362966085535902,24.38102149963379,54281600
2015-12-28,24.281719305574285,24.304289434927057,23.963500799637803,24.107940673828125,106816800
2015-12-29,24.139538142732025,24.696986620575306,24.11696973397246,24.541261672973633,123724800
2015-12-30,24.50514997518513,24.53223137409268,24.18918712034441,24.220783233642578,100855200
2015-12-31,24.150822072980475,24.155335065776598,23.656565851637144,23.755868911743164,163649200
2016-01-04,23.15779321929633,23.78069116662558,23.020123714236984,23.77617645263672,270597600
2016-01-05,23.86645682922182,23.889025238352783,23.112661288720396,23.18036651611328,223164000
2016-01-06,22.695136139423642,23.103631715714023,22.5394129236889,22.72673225402832,273829600
2016-01-07,22.27084294257667,22.598089134324233,21.763046059055895,21.767559051513672,324377600
2016-01-08,22.241503934423086,22.367888384113957,21.83752310060806,21.882659912109375,283192000
2016-01-11,22.33629111401381,22.356602161578994,21.968419404094625,22.236988067626953,198957600
2016-01-12,22.69287942434013,22.72447553744157,22.306952273720103,22.559722900390625,196616800
2016-01-13,22.640972228879306,22.837320993675295,21.95939666732652,21.979707717895508,249758400
2016-01-14,22.108352393001923,22.677085988429933,21.607325751935132,22.460424423217773,252680400
2016-01-15,21.711138675312167,22.051927311691813,21.52156198552797,21.92102813720703,319335600
2016-01-19,22.209911769732166,22.26407629753309,21.553160197941185,21.814958572387695,212350800
2016-01-20,21.462881163777954,22.160256442532464,21.08372609034322,21.84429359436035,289337600
2016-01-21,21.905228692101065,22.09029237739257,21.426772283320556,21.733707427978516,208646000
2016-01-22,22.259552987573787,22.898248896197163,22.2008754892208,22.88922119140625,263202000
2016-01-25,22.911792392499496,22.914049749437755,22.390454860586807,22.442363739013672,207178000
2016-01-26,22.552955194428996,22.767357661587205,22.133176246177587,22.566495895385742,300308000
2016-01-27,21.675026821303355,21.80818161437232,21.065669563077257,21.083724975585938,533478800
2016-01-28,21.167232445798984,21.331983369121573,20.851269577332417,21.23493766784668,222715200
2016-01-29,21.3929216619094,21.96842384338379,21.293618595455786,21.96842384338379,257666000
2016-02-01,21.772077787787953,21.82624231658213,21.530592183000557,21.763050079345703,163774000
2016-02-02,21.535103093925297,21.675029978460767,21.277819454707192,21.32295799255371,149428800
2016-02-03,21.440307865672292,21.85557194942055,21.232675823798164,21.744985580444336,183857200
2016-02-04,21.75179757017025,22.085358688228332,21.59976685401658,21.91971206665039,185886800
2016-02-05,21.901556484415,21.992321676267277,21.25939651742458,21.33427619934082,185672400
2016-02-08,21.13232964362086,21.71549384781649,21.111908379419077,21.55892562866211,216085600
2016-02-09,21.395548315378917,21.769953735090578,21.31385979721628,21.554386138916016,177324800
2016-02-10,21.765411843355377,21.86298413186225,21.352431821787203,21.391006469726562,169374400
2016-02-11,21.28209024482134,21.493118608498282,21.0097946326434,21.261667251586914,200298800
2016-02-12,21.37285424449232,21.443196451353334,21.105097859767017,21.327470779418945,161405600
2016-02-16,21.561192723001657,21.976442392090075,21.4681596374477,21.928791046142578,196231600
2016-02-17,21.93559618514665,22.285041088918415,21.817602633931287,22.264619827270508,179452800
2016-02-18,22.42799956626486,22.439345868012,21.803991056628924,21.842567443847656,156084000
2016-02-19,21.783569712956346,21.95602345792064,21.738187968535385,21.792646408081055,141496800
2016-02-22,21.853906008767453,21.987785061541857,21.765410419307297,21.983245849609375,137123200
2016-02-23,21.874324682759408,21.89701554433702,21.454537684367395,21.486305236816406,127770400
2016-02-24,21.32521019416974,21.86979811158949,21.17544730503737,21.806262969970703,145022800
2016-02-25,21.794916721439638,21.956024169921875,21.613386275463874,21.956024169921875,110330800
2016-02-26,22.0558561646213,22.241924023591572,21.915171765888896,21.990053176879883,115964400
2016-02-29,21.978706783746762,22.289576993021118,21.931055449105056,21.94013214111328,140865200
2016-03-01,22.1579713067291,22.865936091199217,22.10578075164718,22.811477661132812,201628400
2016-03-02,22.806940266626068,22.89316625882572,22.609526076482055,22.861398696899414,132678400
2016-03-03,22.822828798535053,23.079238953516878,22.793329105461005,23.031587600708008,147822800
2016-03-04,23.228990577628853,23.542128629174623,23.002078494456086,23.37421417236328,184220400
2016-03-07,23.233538849154236,23.333380766109734,22.909054350251477,23.11554527282715,143315600
2016-03-08,22.868208251965473,23.09058294064811,22.781982250461272,22.924936294555664,126247600
2016-03-09,22.98847232054568,23.049739578402512,22.752483446435647,22.94536018371582,108806800
2016-03-10,23.01115952804202,23.19949527690353,22.725249764552814,22.95669937133789,134054400
2016-03-11,23.19949940719391,23.208576101593884,23.03158488880042,23.204038619995117,109632800
2016-03-14,23.124616198075437,23.351528330026163,23.095116512952448,23.263031005859375,100304400
2016-03-15,23.589784515374674,23.866617587309353,23.564824042908292,23.730470657348633,160270800
2016-03-16,23.73727683723696,24.12302674592102,23.73273762539715,24.04587745666504,153214000
2016-03-17,23.943772096347285,24.159339702687944,23.816701831525013,24.007308959960938,137682800
2016-03-18,24.12983331180305,24.166140080929782,23.868885766313326,24.034530639648438,176820800
2016-03-21,24.036802190379614,24.42709133406078,23.857541398516656,24.032264709472656,142010800
2016-03-22,23.88249955998011,24.345400471784775,23.873422867842528,24.216060638427734,129777600
2016-03-23,24.161606382334952,24.295483719240615,24.029996920453165,24.082185745239258,102814000
2016-03-24,23.93242435451574,24.109415551691082,23.800814894133254,23.977806091308594,104532000
2016-03-28,24.052690980734383,24.095804848741267,23.839392978429853,23.868892669677734,77645600
2016-03-29,23.800815715177297,24.458861308587686,23.798546108898673,24.433900833129883,124760400
2016-03-30,24.654005457259437,25.055639201250653,24.642659157272288,24.86049461364746,182404400
2016-03-31,24.896796270730597,24.937640518604933,24.706189203583044,24.731149673461914,103553600
2016-04-01,24.683501559673957,24.960334639026417,24.551892106997837,24.958065032958984,103496000
2016-04-04,25.05564179351767,25.45727731026458,25.021604621237042,25.214481353759766,149424800
2016-04-05,24.849152271617218,25.12598539656865,24.82872927605069,24.917224884033203,106314800
2016-04-06,25.012522473462216,25.182706554781277,24.77880154757436,25.17816734313965,105616400
2016-04-07,24.948992656576454,25.055641654569826,24.53374469690358,24.629047393798828,127207600
2016-04-08,24.71300283244681,24.90814568672687,24.545086596713983,24.656274795532227,94326800
2016-04-11,24.72661624711693,25.098752019339337,24.69484868591762,24.737960815429688,117630000
2016-04-12,24.81057589154995,25.07379484030774,24.656277277563966,25.0601806640625,108929200
2016-04-13,25.141866272819133,25.491309451470528,25.141866272819133,25.423236846923828,133029200
2016-04-14,25.327932740472825,25.502654319993418,25.262128014595618,25.43684959411621,101895600
